,text,label
3723," Meanwhile , the music of Verdi can still evoke a range of cultural and political resonances . Excerpts from the Requiem were featured at the memorial service for Diana , Princess of Wales in 1997 . On 12 March 2011 during a performance of Nabucco at the Opera di Roma celebrating 150 years of Italian unification , the conductor Riccardo Muti paused after "" Va pensiero "" and turned to address the audience ( which included the then Italian Prime Minister , Silvio Berlusconi ) to complain about cuts in state funding of culture ; the audience then joined in a repeat of the chorus . In 2014 , the pop singer Katy Perry appeared at the Grammy Award wearing a dress designed by Valentino , embroidered with the music of "" Dell [UNK] [UNK] e gia l [UNK] "" from the start of La traviata . The bicentenary of Verdi 's birth in 2013 was celebrated in numerous events around the world , both in performances and broadcasts . ",1
3724," The music video was included on the video albums : Video Greatest Hits - HIStory , Number Ones and Michael Jackson 's Vision . ",1
3725," The episode received generally positive reviews ; the character of House was widely noted as a unique aspect of the episode and series , though some reviewers believed that such a cruel character would not be tolerated in real life . Other complaints with the episode included stereotyped supporting characters and an implausible premise . The initial broadcast of "" Pilot "" was watched by approximately seven million viewers , making it the 62nd @-@ most @-@ watched show of the week . ",1
3726," After commissioning in February 1875 , Kaiser spent the spring working up her engines to be ready for the annual summer training cruise . She joined the older ironclads Kronprinz and König Wilhelm and the new Hansa , under the command of Vice Admiral Ludwig von Henk . The four @-@ ship squadron remained in German waters for the entirety of the cruise , which finished with a review of the flotilla in Rostock by Kaiser Wilhelm I in September . The squadron was reactivated the next spring ; Rear Admiral Carl Ferdinand Batsch replaced Henk as the squadron commander . Kaiser served as the flagship of Batsch 's squadron , which also included Kaiser 's sister Deutschland , Kronprinz , and Friedrich Carl . ",1
3727," The Scottish Football Union ( SFU ) , the governing body for rugby union in Scotland , did not give the New Zealanders an official welcome , and sent only one official to greet them on their arrival in Edinburgh . In addition , the SFU refused a financial guarantee for the match , promising the gate receipts to the New Zealanders instead ; this meant that the NZRFU had to take on all monetary responsibilities for the match . One reason for the cold reception from the SFU may have been because of negative reports from David Bedell @-@ Sivright , who was Scotland 's captain and had also captained the British Isles team on their 1904 tour of New Zealand . Bedell @-@ Sivright had reported unfavourably on his experiences in New Zealand the previous year , especially regarding the wing @-@ forward play of Gallaher . ",0
3728," MD [UNK] runs along Patten Road and [UNK] School Road from the beginning of state maintenance southeast to the end of state maintenance southeast of Denton in Caroline County , intersecting MD [UNK] . The route is 0 @.@ 22 mi ( 0 @.@ 35 km ) long . ",0
3729," William L. Laurence of The New York Times had been transferred temporarily to the Manhattan Project at Groves 's request in early 1945 . Groves had arranged for Laurence to view significant events , including Trinity and the atomic bombing of Japan . Laurence wrote press releases with the help of the Manhattan Project 's public relations staff . He later recalled that ",1
3730," On 28 August 1827 , the canal company announced that they were taking over the River Tone Navigation , under the terms of their acts of parliament of 1811 and 1824 . This they did in November , when William Goodland , the river superintendent , was evicted from his cottage , the tolls were raised again , and maintenance ceased . This action was ruled to be illegal by the Court of King 's Bench , as the canal company had not complied with the time limits enshrined in the act , but the canal company held on to the river despite the order to give it back to the conservators . Both sides took their case to the High Court , which ruled that the Conservators should have the river in February 1830 . A further series of legal actions followed , after which the canal company attempted to obtain a new act of parliament to obtain the Tone by compulsory purchase . The Conservators then decided to negotiate , and an act of parliament passed in July 1832 authorised the takeover . ",0
3731," Principal photography took place over approximately 10 weeks on a $ 20 million budget . Filming began in China in December 2010 in locations including the city of Shanghai and [UNK] World Studios , and continued until March 2011 . Corey Yuen was the film 's action choreographer . To compensate for time lost to filming issues , some scenes were filmed in a single take . Approximately 6 weeks into filming , RZA began pushing the crew to work faster to remain on schedule . His assistant director eventually informed RZA that because of the push , some stunt workers were injured and being sent to hospital . After this , RZA abandoned some of his intended shots and replaced them with Computer Generated Images ( CGI ) . Roth also directed some shots for RZA . Crowe and Le were originally scripted to fight each other , but because of Crowe 's limited shooting schedule , he did not have the time to rehearse the fight , and instead Le was scripted to fight Liu . ",0
3732," Unfortunately , Daley 's theory — that it can be better to get a sum X immediately , rather than getting over many years a sum Y that is substantially larger than X — assumes something that cannot be assumed . It assumes that governments will prudently husband sudden surges of revenue from the lease or sale of assets . ",0
3733," In 1977 , while a member of the Centre Party , Sven @-@ Olle Olsson , a former farmer , was elected as Sjöbo 's Municipal [UNK] Centre Party in Sjöbo , led by Olsson , motioned before Sjöbo 's municipal assembly in June 1987 for a referendum on the acceptance of foreign refugees in the municipality . The motion came after a proposal that fifteen refugees be accepted into the municipality , an idea Olsson disliked . It has been speculated that the reason behind the motion was not these fifteen refugees , a small number for the municipality , but , instead , Olsson 's idea to create a protest against Sweden 's positive stance on refugees . Despite heavy protests from most of the country , Sjöbo 's municipal assembly decided in October 1987 to go through with the referendum in 1988 . If the referendum passed , it would completely ban Sjöbo from accepting foreign refugees . ",0
